Torosaurus	Balanced	42	688	26	26	34	30	30	27	19	21	PER	MGT	34	34	34	34	34	26	26	26	26	3	3	3	Torosaurus	MdrnDinosaurTorosaurus	1562	325	0.5	Y																			Balanced40	43	160	129	124	165	134	10	8	9
Spinosaurus	Balanced	42	982	26	26	40	19	17	15	26	25	VIT	MGT	34	34	34	34	34	26	26	26	26	3	3	3	Spinosaurus	MdrnDinosaurSpinosaurus	1565	325	0.5	Y																			Balanced40	43	166	109	106	128	155	3	2	4
Allosaurus	Evasion	42	394	15	7	20	26	17	28	22	18	MGT	AGI	4	34	52	34	34	26	26	17	17	1	1	4	Allosaurus	MdrnDinosaurAllosaurus	1563	325	0.5	Y																			Evasion40	24	118	109	126	137	160	3	9	7
Tach	Balanced	43	616	26	26	28	17	33	25	19	21	MGT	AGI	35	35	35	35	35	26	26	26	26	3	3	3	Tach	SWLORTach	2590	246	1	Y																			Balanced40	43	148	135	123	163	136	11	7	3
Hssiss	Tank	43	795	12	12	23	32	25	32	20	13	VIT	MGT	4	4	26	53	53	35	35	35	35	3	1	2	Hssiss	SWLORHssiss	3789	916	1	Y																			Tank40	19	122	141	152	123	130	7	11	10
Frog	Damage	43	530	22	13	35	30	23	26	20	17	PER	AGI	53	53	26	18	26	35	35	4	4	2	1	4	Frog	FrogGiant1ProjectQNWNbabayaga	296	311	1	Y																			Damage40	43	167	103	116	185	130	6	8	9
Scrap Rat	Bruiser	43	917	35	19	43	23	22	28	26	21	AGI	PER	53	35	26	53	26	18	18	9	9	0	0	0	ScrapRat	RodentRatDire	603	250	1	Y																			Bruiser40	27	170	137	119	157	148	6	9	6
Mush Warrior	Force	43	659	6	31	25	22	22	23	25	23	WIL	PER	4	4	35	9	53	26	26	18	53	4	4	4	MushWarrior	MyconidSproutSchazzwozzer	2045	36	1	Y																			Force40	24	120	93	138	117	154	6	6	5
Hutlar Penguin	Evasion	43	702	16	7	24	18	16	16	20	14	AGI	PER	4	35	53	35	35	26	26	18	18	1	1	4	HutlarPenguin	BirdPenguin	564	77	1	Y																			Evasion40	24	116	110	110	139	157	3	3	3
Burrowberry Bird	Damage	43	358	22	13	22	31	16	17	17	25	MGT	VIT	53	53	26	18	26	35	35	4	4	2	1	4	BurrowberryBird	BirdAxeBeak1CCP	206	324	1	Y																			Damage40	43	163	93	102	163	121	3	3	10
Burrowberry Pack 	Bruiser	43	745	35	19	35	25	22	21	29	20	PER	MGT	53	35	26	53	26	18	18	9	9	0	0	0	BurrowberryPack	BirdAxeBeak3Packhydromancerx	206	324	1	Y																			Bruiser40	27	182	137	108	153	157	6	5	7
Bramble Lynx	Bruiser	43	573	35	19	29	29	34	19	23	20	PER	AGI	53	35	26	53	26	18	18	9	9	0	0	0	BrambleLynx	CatLynxProjectQ	555	16	1	Y																			Bruiser40	27	170	155	105	165	139	12	4	9
Blastail	Damage	43	444	22	13	27	29	24	18	18	19	AGI	PER	53	53	26	18	26	35	35	4	4	2	1	4	Blastail	CatCheetahProjectQ	601	19	1	Y																			Damage40	43	176	105	104	151	124	7	4	9
Boma Beast	Tank	43	1483	12	12	32	16	35	28	14	13	MGT	VIT	4	4	26	53	53	35	35	35	35	3	1	2	BomaBeast	SWLORBomaBeast	184	323	1	Y																			Tank40	19	134	156	146	145	112	12	9	2
Boma Beast Baby	Force	43	1046	6	31	27	19	21	17	14	12	SOC	WIL	4	4	35	9	53	26	26	18	53	4	4	4	BomaBeastBaby	SWLORBomaBeastBaby	184	323	1	Y																			Force40	24	116	91	129	84	121	5	3	4
Ubese Thorn	Force	43	1046	6	31	40	32	33	31	21	14	WIL	VIT	4	4	35	9	53	26	26	18	53	4	4	4	UbeseThorn	MdrnCrodluBrown	4034	95	1	Y																			Force40	24	132	109	150	141	142	11	10	10
Swamp Rat	Damage	43	444	22	13	29	27	23	30	15	16	PER	AGI	53	53	26	18	26	35	35	4	4	2	1	4	SwampRat	RodentRat	603	249	1	Y																			Damage40	43	162	103	122	176	115	6	10	8
Orbak Water Horse	Damage	43	401	22	13	26	27	16	19	30	22	MGT	AGI	53	53	26	18	26	35	35	4	4	2	1	4	OrbakWaterHorse	HorseEachuisgeCCCphenixrising	1277	259	1	Y																			Damage40	43	177	93	105	175	160	3	4	8
Orray	Bruiser	43	401	35	19	22	22	23	28	29	19	WIL	SOC	53	35	26	53	26	18	18	9	9	0	0	0	Orray	DregothDrayCCCPLUSHHYENAofDOOM	3170	30	1	Y																			Bruiser40	27	166	138	119	163	157	6	9	5
Ronto	Damage	43	315	22	13	19	26	14	23	16	17	VIT	MGT	53	53	26	18	26	35	35	4	4	2	1	4	Ronto	SWLORRonto	2008	385	0.6	Y																			Damage40	43	166	90	111	139	118	2	6	7
Katarn	Balanced	43	874	26	26	42	31	34	18	21	23	MGT	AGI	35	35	35	35	35	26	26	26	26	3	3	3	Katarn	SWLORKatarn	601	60	1	Y																			Balanced40	43	150	137	113	205	142	12	4	10
Grutchin	Evasion	43	917	16	7	41	31	13	32	18	20	PER	SOC	4	35	53	35	35	26	26	18	18	1	1	4	Grutchin	MdrnEttercap2	204	36	1	Y																			Evasion40	24	119	105	134	171	151	1	11	10
Balanoro Force Mite	Force	43	616	6	31	22	22	25	28	15	16	WIL	PER	4	4	35	9	53	26	26	18	53	4	4	4	BalanoroForceMite	BugGFSquittyPLUSHHYENAofDOOM	150	9	1	Y																			Force40	24	120	97	146	132	124	7	9	5
Mutated Frog	Tank	43	1096	12	12	26	31	27	32	14	12	VIT	MGT	4	4	26	53	53	35	35	35	35	3	1	2	MutatedFrog	BullywugGreenbabayaga	3095	84	1	Y																			Tank40	19	125	144	152	129	112	8	11	10
Crocodile	Damage	43	616	22	13	32	22	16	18	17	21	MGT	VIT	53	53	26	18	26	35	35	4	4	2	1	4	Crocodile	CrocodileProjectQ	3170	325	1	Y																			Damage40	43	163	93	104	193	121	3	4	5
Weasel	Bruiser	43	487	35	19	24	17	35	31	18	18	WIL	PER	53	35	26	53	26	18	18	9	9	0	0	0	Weasel	Weaselhydromancerx	603	250	1	Y																			Bruiser40	27	164	156	123	172	124	12	10	3
Giant Garu Bear	Bruiser	43	745	35	19	32	25	13	29	19	21	MGT	AGI	53	35	26	53	26	18	18	9	9	0	0	0	GiantGaruBear	BeastmanBear1bloodsong	3479	12	1	Y																			Bruiser40	27	166	123	120	175	127	1	9	7
Garu Bear Ripper	Damage	43	745	22	13	41	16	27	18	13	24	AGI	MGT	53	53	26	18	26	35	35	4	4	2	1	4	GaruBearRipper	BeastmanBear2bloodsong	3479	12	1	Y																			Damage40	43	188	109	104	136	109	8	4	2
Blistering Beetle	Evasion	43	401	16	7	21	24	27	19	24	23	PER	WIL	4	35	53	35	35	26	26	18	18	1	1	4	BlisteringBeetle	BeetleBombardierBiowareSoulFilcher	150	9	1	Y																			Evasion40	24	118	126	114	150	169	8	4	6
Binarian Sabercat 	Balanced	43	401	26	26	21	31	32	19	13	22	AGI	VIT	35	35	35	35	35	26	26	26	26	3	3	3	BinarianSabercat	CatKirreCCCMecheon	165	17	1	Y																			Balanced40	43	161	134	114	118	118	11	4	10
Sink Crab	Tank	43	967	12	12	26	24	32	23	30	14	VIT	AGI	4	4	26	53	53	35	35	35	35	3	1	2	SinkCrab	CrabGraySmallhydromancerx	2164	35	1	Y																			Tank40	19	129	152	138	144	160	11	6	6
Aardvark	Evasion	43	530	16	7	25	26	13	26	28	19	PER	MGT	4	35	53	35	35	26	26	18	18	1	1	4	Aardvark	Aardvarkhydromancerx	144	250	1	Y																			Evasion40	24	124	105	125	156	181	1	8	7
Dathomir Wyrmling	Evasion	43	616	16	7	28	25	27	19	25	19	WIL	MGT	4	35	53	35	35	26	26	18	18	1	1	4	DathomirWyrmling	DragonChrBlackWyrmlingHardpoints	191	332	1	Y																			Evasion40	24	127	126	114	136	172	8	4	7
Mutated Boar	Tank	43	924	12	12	23	30	19	31	22	14	MGT	VIT	4	4	26	53	53	35	35	35	35	3	1	2	MutatedBoar	Wereboar	1297	257	1	Y																			Tank40	19	118	132	150	118	136	4	10	9
Stegosaurus	Tank	43	1268	12	12	33	30	35	29	15	19	VIT	AGI	4	4	26	53	53	35	35	35	35	3	1	2	Stegosaurus	DinosaurStegosaurusACCP	1562	325	0.5	Y																			Tank40	19	114	156	147	153	115	12	9	9
Triceratops	Bruiser	43	616	35	19	34	31	34	32	26	17	PER	VIT	53	35	26	53	26	18	18	9	9	0	0	0	Triceratops	MdrnDinosaurTriceratops	1561	325	0.5	Y																			Bruiser40	27	181	155	125	171	148	12	11	10
Tyrannosaurus	Damage	43	616	22	13	41	27	23	21	24	22	MGT	PER	53	53	26	18	26	35	35	4	4	2	1	4	Tyrannosaurus	MdrnDinosaurTyrannosaurus	1564	325	0.5	Y																			Damage40	43	174	103	108	220	142	6	5	8
Torosaurus	Balanced	43	702	26	26	34	30	30	27	19	21	PER	MGT	35	35	35	35	35	26	26	26	26	3	3	3	Torosaurus	MdrnDinosaurTorosaurus	1562	325	0.5	Y																			Balanced40	43	164	131	126	168	136	10	8	9
Spinosaurus	Balanced	43	1003	26	26	40	19	17	15	26	25	VIT	MGT	35	35	35	35	35	26	26	26	26	3	3	3	Spinosaurus	MdrnDinosaurSpinosaurus	1565	325	0.5	Y																			Balanced40	43	170	111	108	130	157	3	2	4
Allosaurus	Evasion	43	401	16	7	20	26	17	28	22	18	MGT	AGI	4	35	53	35	35	26	26	18	18	1	1	4	Allosaurus	MdrnDinosaurAllosaurus	1563	325	0.5	Y																			Evasion40	24	121	111	128	139	163	3	9	7
Tach	Balanced	44	628	27	27	29	17	33	25	19	21	MGT	AGI	36	36	36	36	36	27	27	27	27	3	3	3	Tach	SWLORTach	2590	246	1	Y																			Balanced40	43	151	138	125	166	138	11	7	3
Hssiss	Tank	44	810	13	13	24	32	25	32	20	13	VIT	MGT	4	4	27	54	54	36	36	36	36	3	1	2	Hssiss	SWLORHssiss	3789	916	1	Y																			Tank40	19	124	144	154	125	132	7	11	11
Frog	Damage	44	540	22	14	36	30	23	26	20	17	PER	AGI	54	54	27	18	27	36	36	4	4	2	1	4	Frog	FrogGiant1ProjectQNWNbabayaga	296	311	1	Y																			Damage40	43	170	105	118	188	132	6	8	10
Scrap Rat	Bruiser	44	936	36	19	44	23	22	28	26	21	AGI	PER	54	36	27	54	27	18	18	9	9	0	0	0	ScrapRat	RodentRatDire	603	250	1	Y																			Bruiser40	27	173	139	121	159	150	6	9	6
Mush Warrior	Force	44	672	6	32	26	22	22	23	25	23	WIL	PER	4	4	36	9	54	27	27	18	54	4	4	4	MushWarrior	MyconidSproutSchazzwozzer	2045	36	1	Y																			Force40	24	123	94	140	118	156	6	6	6
Hutlar Penguin	Evasion	44	716	16	7	25	18	16	16	20	14	AGI	PER	4	36	54	36	36	27	27	18	18	1	1	4	HutlarPenguin	BirdPenguin	564	77	1	Y																			Evasion40	24	119	112	112	141	159	3	3	4
Burrowberry Bird	Damage	44	364	22	14	23	31	16	17	17	25	MGT	VIT	54	54	27	18	27	36	36	4	4	2	1	4	BurrowberryBird	BirdAxeBeak1CCP	206	324	1	Y																			Damage40	43	166	94	104	166	123	3	3	10
Burrowberry Pack 	Bruiser	44	760	36	19	36	25	22	21	29	20	PER	MGT	54	36	27	54	27	18	18	9	9	0	0	0	BurrowberryPack	BirdAxeBeak3Packhydromancerx	206	324	1	Y																			Bruiser40	27	186	139	110	155	159	6	5	7
Bramble Lynx	Bruiser	44	584	36	19	30	29	34	19	23	20	PER	AGI	54	36	27	54	27	18	18	9	9	0	0	0	BrambleLynx	CatLynxProjectQ	555	16	1	Y																			Bruiser40	27	173	157	107	167	141	12	4	9
Blastail	Damage	44	452	22	14	28	29	24	18	18	19	AGI	PER	54	54	27	18	27	36	36	4	4	2	1	4	Blastail	CatCheetahProjectQ	601	19	1	Y																			Damage40	43	179	106	106	153	126	7	4	9
Boma Beast	Tank	44	1514	13	13	33	16	35	28	14	13	MGT	VIT	4	4	27	54	54	36	36	36	36	3	1	2	BomaBeast	SWLORBomaBeast	184	323	1	Y																			Tank40	19	136	159	148	147	114	12	9	3
Boma Beast Baby	Force	44	1068	6	32	28	19	21	17	14	12	SOC	WIL	4	4	36	9	54	27	27	18	54	4	4	4	BomaBeastBaby	SWLORBomaBeastBaby	184	323	1	Y																			Force40	24	118	93	131	85	123	5	3	4
Ubese Thorn	Force	44	1068	6	32	41	32	33	31	21	14	WIL	VIT	4	4	36	9	54	27	27	18	54	4	4	4	UbeseThorn	MdrnCrodluBrown	4034	95	1	Y																			Force40	24	134	111	152	142	144	11	10	11
Swamp Rat	Damage	44	452	22	14	30	27	23	30	15	16	PER	AGI	54	54	27	18	27	36	36	4	4	2	1	4	SwampRat	RodentRat	603	249	1	Y																			Damage40	43	165	105	124	179	117	6	10	8
Orbak Water Horse	Damage	44	408	22	14	27	27	16	19	30	22	MGT	AGI	54	54	27	18	27	36	36	4	4	2	1	4	OrbakWaterHorse	HorseEachuisgeCCCphenixrising	1277	259	1	Y																			Damage40	43	180	94	107	178	162	3	4	8
Orray	Bruiser	44	408	36	19	23	22	23	28	29	19	WIL	SOC	54	36	27	54	27	18	18	9	9	0	0	0	Orray	DregothDrayCCCPLUSHHYENAofDOOM	3170	30	1	Y																			Bruiser40	27	169	141	121	165	159	6	9	6
Ronto	Damage	44	320	22	14	20	26	14	23	16	17	VIT	MGT	54	54	27	18	27	36	36	4	4	2	1	4	Ronto	SWLORRonto	2008	385	0.6	Y																			Damage40	43	170	91	113	141	120	2	6	8
Katarn	Balanced	44	892	27	27	43	31	34	18	21	23	MGT	AGI	36	36	36	36	36	27	27	27	27	3	3	3	Katarn	SWLORKatarn	601	60	1	Y																			Balanced40	43	153	139	115	208	144	12	4	10
Grutchin	Evasion	44	936	16	7	42	31	13	32	18	20	PER	SOC	4	36	54	36	36	27	27	18	18	1	1	4	Grutchin	MdrnEttercap2	204	36	1	Y																			Evasion40	24	121	108	136	173	153	1	11	10
Balanoro Force Mite	Force	44	628	6	32	23	22	25	28	15	16	WIL	PER	4	4	36	9	54	27	27	18	54	4	4	4	BalanoroForceMite	BugGFSquittyPLUSHHYENAofDOOM	150	9	1	Y																			Force40	24	123	99	148	133	126	7	9	6
Mutated Frog	Tank	44	1118	13	13	27	31	27	32	14	12	VIT	MGT	4	4	27	54	54	36	36	36	36	3	1	2	MutatedFrog	BullywugGreenbabayaga	3095	84	1	Y																			Tank40	19	127	147	154	131	114	8	11	10
Crocodile	Damage	44	628	22	14	33	22	16	18	17	21	MGT	VIT	54	54	27	18	27	36	36	4	4	2	1	4	Crocodile	CrocodileProjectQ	3170	325	1	Y																			Damage40	43	166	94	106	196	123	3	4	6
Weasel	Bruiser	44	496	36	19	25	17	35	31	18	18	WIL	PER	54	36	27	54	27	18	18	9	9	0	0	0	Weasel	Weaselhydromancerx	603	250	1	Y																			Bruiser40	27	167	159	125	174	126	12	10	3
Giant Garu Bear	Bruiser	44	760	36	19	33	25	13	29	19	21	MGT	AGI	54	36	27	54	27	18	18	9	9	0	0	0	GiantGaruBear	BeastmanBear1bloodsong	3479	12	1	Y																			Bruiser40	27	169	126	122	178	129	1	9	7
Garu Bear Ripper	Damage	44	760	22	14	42	16	27	18	13	24	AGI	MGT	54	54	27	18	27	36	36	4	4	2	1	4	GaruBearRipper	BeastmanBear2bloodsong	3479	12	1	Y																			Damage40	43	192	111	106	138	111	8	4	3
Blistering Beetle	Evasion	44	408	16	7	22	24	27	19	24	23	PER	WIL	4	36	54	36	36	27	27	18	18	1	1	4	BlisteringBeetle	BeetleBombardierBiowareSoulFilcher	150	9	1	Y																			Evasion40	24	120	129	116	152	171	8	4	7
Binarian Sabercat 	Balanced	44	408	27	27	22	31	32	19	13	22	AGI	VIT	36	36	36	36	36	27	27	27	27	3	3	3	BinarianSabercat	CatKirreCCCMecheon	165	17	1	Y																			Balanced40	43	164	136	116	120	120	11	4	10
Sink Crab	Tank	44	986	13	13	27	24	32	23	30	14	VIT	AGI	4	4	27	54	54	36	36	36	36	3	1	2	SinkCrab	CrabGraySmallhydromancerx	2164	35	1	Y																			Tank40	19	131	154	140	146	162	11	6	7
Aardvark	Evasion	44	540	16	7	26	26	13	26	28	19	PER	MGT	4	36	54	36	36	27	27	18	18	1	1	4	Aardvark	Aardvarkhydromancerx	144	250	1	Y																			Evasion40	24	126	108	127	158	183	1	8	8
Dathomir Wyrmling	Evasion	44	628	16	7	29	25	27	19	25	19	WIL	MGT	4	36	54	36	36	27	27	18	18	1	1	4	DathomirWyrmling	DragonChrBlackWyrmlingHardpoints	191	332	1	Y																			Evasion40	24	129	129	116	138	174	8	4	7
Mutated Boar	Tank	44	942	13	13	24	30	19	31	22	14	MGT	VIT	4	4	27	54	54	36	36	36	36	3	1	2	MutatedBoar	Wereboar	1297	257	1	Y																			Tank40	19	120	135	152	120	138	4	10	10
Stegosaurus	Tank	44	1294	13	13	34	30	35	29	15	19	VIT	AGI	4	4	27	54	54	36	36	36	36	3	1	2	Stegosaurus	DinosaurStegosaurusACCP	1562	325	0.5	Y																			Tank40	19	116	159	149	155	117	12	9	10
Triceratops	Bruiser	44	628	36	19	35	31	34	32	26	17	PER	VIT	54	36	27	54	27	18	18	9	9	0	0	0	Triceratops	MdrnDinosaurTriceratops	1561	325	0.5	Y																			Bruiser40	27	184	157	127	173	150	12	11	10
Tyrannosaurus	Damage	44	628	22	14	42	27	23	21	24	22	MGT	PER	54	54	27	18	27	36	36	4	4	2	1	4	Tyrannosaurus	MdrnDinosaurTyrannosaurus	1564	325	0.5	Y																			Damage40	43	177	105	110	223	144	6	5	8
Torosaurus	Balanced	44	716	27	27	35	30	30	27	19	21	PER	MGT	36	36	36	36	36	27	27	27	27	3	3	3	Torosaurus	MdrnDinosaurTorosaurus	1562	325	0.5	Y																			Balanced40	43	167	133	128	170	138	10	8	10
Spinosaurus	Balanced	44	1024	27	27	41	19	17	15	26	25	VIT	MGT	36	36	36	36	36	27	27	27	27	3	3	3	Spinosaurus	MdrnDinosaurSpinosaurus	1565	325	0.5	Y																			Balanced40	43	173	114	110	132	159	3	2	4
Allosaurus	Evasion	44	408	16	7	21	26	17	28	22	18	MGT	AGI	4	36	54	36	36	27	27	18	18	1	1	4	Allosaurus	MdrnDinosaurAllosaurus	1563	325	0.5	Y																			Evasion40	24	123	114	130	142	165	3	9	8
Tach	Balanced	45	640	27	27	29	17	34	25	20	21	MGT	AGI	37	37	37	37	37	28	28	28	28	3	3	3	Tach	SWLORTach	2590	246	1	Y																			Balanced40	43	154	140	128	169	140	11	7	3
Hssiss	Tank	45	825	13	13	24	32	26	32	21	13	VIT	MGT	5	5	28	55	55	37	37	37	37	3	1	2	Hssiss	SWLORHssiss	3789	916	1	Y																			Tank40	19	127	146	156	126	134	7	11	11
Frog	Damage	45	550	23	14	36	30	24	26	21	17	PER	AGI	55	55	28	18	28	37	37	5	5	2	1	5	Frog	FrogGiant1ProjectQNWNbabayaga	296	311	1	Y																			Damage40	43	174	106	120	191	134	6	8	10
Scrap Rat	Bruiser	45	955	37	19	44	23	23	28	27	21	AGI	PER	55	37	28	55	28	18	18	9	9	0	0	0	ScrapRat	RodentRatDire	603	250	1	Y																			Bruiser40	27	176	141	123	161	152	6	9	6
Mush Warrior	Force	45	685	6	33	26	22	23	23	26	23	WIL	PER	5	5	37	9	55	28	28	18	55	4	5	4	MushWarrior	MyconidSproutSchazzwozzer	2045	36	1	Y																			Force40	24	125	95	143	120	158	6	6	6
Hutlar Penguin	Evasion	45	730	16	7	25	18	17	16	21	14	AGI	PER	5	37	55	37	37	28	28	18	18	1	1	5	HutlarPenguin	BirdPenguin	564	77	1	Y																			Evasion40	24	121	114	114	143	162	3	3	4
Burrowberry Bird	Damage	45	370	23	14	23	31	17	17	18	25	MGT	VIT	55	55	28	18	28	37	37	5	5	2	1	5	BurrowberryBird	BirdAxeBeak1CCP	206	324	1	Y																			Damage40	43	170	95	107	169	125	3	3	10
Burrowberry Pack 	Bruiser	45	775	37	19	36	25	23	21	30	20	PER	MGT	55	37	28	55	28	18	18	9	9	0	0	0	BurrowberryPack	BirdAxeBeak3Packhydromancerx	206	324	1	Y																			Bruiser40	27	189	141	113	158	161	6	5	7
Bramble Lynx	Bruiser	45	595	37	19	30	29	35	19	24	20	PER	AGI	55	37	28	55	28	18	18	9	9	0	0	0	BrambleLynx	CatLynxProjectQ	555	16	1	Y																			Bruiser40	27	177	159	110	170	143	12	4	9
Blastail	Damage	45	460	23	14	28	29	25	18	19	19	AGI	PER	55	55	28	18	28	37	37	5	5	2	1	5	Blastail	CatCheetahProjectQ	601	19	1	Y																			Damage40	43	182	107	108	156	128	7	4	9
Boma Beast	Tank	45	1545	13	13	33	16	36	28	15	13	MGT	VIT	5	5	28	55	55	37	37	37	37	3	1	2	BomaBeast	SWLORBomaBeast	184	323	1	Y																			Tank40	19	138	161	150	148	116	12	9	3
Boma Beast Baby	Force	45	1090	6	33	28	19	22	17	15	12	SOC	WIL	5	5	37	9	55	28	28	18	55	4	5	4	BomaBeastBaby	SWLORBomaBeastBaby	184	323	1	Y																			Force40	24	120	94	134	87	125	5	3	4
Ubese Thorn	Force	45	1090	6	33	41	32	34	31	22	14	WIL	VIT	5	5	37	9	55	28	28	18	55	4	5	4	UbeseThorn	MdrnCrodluBrown	4034	95	1	Y																			Force40	24	136	112	155	144	146	11	10	11
Swamp Rat	Damage	45	460	23	14	30	27	24	30	16	16	PER	AGI	55	55	28	18	28	37	37	5	5	2	1	5	SwampRat	RodentRat	603	249	1	Y																			Damage40	43	169	106	126	182	119	6	10	8
Orbak Water Horse	Damage	45	415	23	14	27	27	17	19	31	22	MGT	AGI	55	55	28	18	28	37	37	5	5	2	1	5	OrbakWaterHorse	HorseEachuisgeCCCphenixrising	1277	259	1	Y																			Damage40	43	184	95	110	181	164	3	4	8
Orray	Bruiser	45	415	37	19	23	22	24	28	30	19	WIL	SOC	55	37	28	55	28	18	18	9	9	0	0	0	Orray	DregothDrayCCCPLUSHHYENAofDOOM	3170	30	1	Y																			Bruiser40	27	173	143	123	167	161	6	9	6
Ronto	Damage	45	325	23	14	20	26	15	23	17	17	VIT	MGT	55	55	28	18	28	37	37	5	5	2	1	5	Ronto	SWLORRonto	2008	385	0.6	Y																			Damage40	43	173	92	116	144	122	2	6	8
Katarn	Balanced	45	910	27	27	43	31	35	18	22	23	MGT	AGI	37	37	37	37	37	28	28	28	28	3	3	3	Katarn	SWLORKatarn	601	60	1	Y																			Balanced40	43	156	141	117	211	146	12	4	10
Grutchin	Evasion	45	955	16	7	42	31	14	32	19	20	PER	SOC	5	37	55	37	37	28	28	18	18	1	1	5	Grutchin	MdrnEttercap2	204	36	1	Y																			Evasion40	24	123	110	138	176	156	1	11	10
Balanoro Force Mite	Force	45	640	6	33	23	22	26	28	16	16	WIL	PER	5	5	37	9	55	28	28	18	55	4	5	4	BalanoroForceMite	BugGFSquittyPLUSHHYENAofDOOM	150	9	1	Y																			Force40	24	125	100	150	135	128	7	9	6
Mutated Frog	Tank	45	1140	13	13	27	31	28	32	15	12	VIT	MGT	5	5	28	55	55	37	37	37	37	3	1	2	MutatedFrog	BullywugGreenbabayaga	3095	84	1	Y																			Tank40	19	130	149	156	132	116	8	11	10
Crocodile	Damage	45	640	23	14	33	22	17	18	18	21	MGT	VIT	55	55	28	18	28	37	37	5	5	2	1	5	Crocodile	CrocodileProjectQ	3170	325	1	Y																			Damage40	43	170	95	108	199	125	3	4	6
Weasel	Bruiser	45	505	37	19	25	17	36	31	19	18	WIL	PER	55	37	28	55	28	18	18	9	9	0	0	0	Weasel	Weaselhydromancerx	603	250	1	Y																			Bruiser40	27	170	161	128	176	128	12	10	3
Giant Garu Bear	Bruiser	45	775	37	19	33	25	14	29	20	21	MGT	AGI	55	37	28	55	28	18	18	9	9	0	0	0	GiantGaruBear	BeastmanBear1bloodsong	3479	12	1	Y																			Bruiser40	27	173	128	125	181	131	1	9	7
Garu Bear Ripper	Damage	45	775	23	14	42	16	28	18	14	24	AGI	MGT	55	55	28	18	28	37	37	5	5	2	1	5	GaruBearRipper	BeastmanBear2bloodsong	3479	12	1	Y																			Damage40	43	195	112	108	141	113	8	4	3
Blistering Beetle	Evasion	45	415	16	7	22	24	28	19	25	23	PER	WIL	5	37	55	37	37	28	28	18	18	1	1	5	BlisteringBeetle	BeetleBombardierBiowareSoulFilcher	150	9	1	Y																			Evasion40	24	122	131	119	155	174	8	4	7
Binarian Sabercat 	Balanced	45	415	27	27	22	31	33	19	14	22	AGI	VIT	37	37	37	37	37	28	28	28	28	3	3	3	BinarianSabercat	CatKirreCCCMecheon	165	17	1	Y																			Balanced40	43	167	138	119	122	122	11	4	10
Sink Crab	Tank	45	1005	13	13	27	24	33	23	31	14	VIT	AGI	5	5	28	55	55	37	37	37	37	3	1	2	SinkCrab	CrabGraySmallhydromancerx	2164	35	1	Y																			Tank40	19	133	156	143	147	164	11	6	7
Aardvark	Evasion	45	550	16	7	26	26	14	26	29	19	PER	MGT	5	37	55	37	37	28	28	18	18	1	1	5	Aardvark	Aardvarkhydromancerx	144	250	1	Y																			Evasion40	24	129	110	129	161	186	1	8	8
Dathomir Wyrmling	Evasion	45	640	16	7	29	25	28	19	26	19	WIL	MGT	5	37	55	37	37	28	28	18	18	1	1	5	DathomirWyrmling	DragonChrBlackWyrmlingHardpoints	191	332	1	Y																			Evasion40	24	132	131	119	140	177	8	4	7
Mutated Boar	Tank	45	960	13	13	24	30	20	31	23	14	MGT	VIT	5	5	28	55	55	37	37	37	37	3	1	2	MutatedBoar	Wereboar	1297	257	1	Y																			Tank40	19	122	137	155	121	140	4	10	10
Stegosaurus	Tank	45	1320	13	13	34	30	36	29	16	19	VIT	AGI	5	5	28	55	55	37	37	37	37	3	1	2	Stegosaurus	DinosaurStegosaurusACCP	1562	325	0.5	Y																			Tank40	19	118	161	152	156	119	12	9	10
Triceratops	Bruiser	45	640	37	19	35	31	35	32	27	17	PER	VIT	55	37	28	55	28	18	18	9	9	0	0	0	Triceratops	MdrnDinosaurTriceratops	1561	325	0.5	Y																			Bruiser40	27	188	159	129	176	152	12	11	10
Tyrannosaurus	Damage	45	640	23	14	42	27	24	21	25	22	MGT	PER	55	55	28	18	28	37	37	5	5	2	1	5	Tyrannosaurus	MdrnDinosaurTyrannosaurus	1564	325	0.5	Y																			Damage40	43	180	106	113	226	146	6	5	8
Torosaurus	Balanced	45	730	27	27	35	30	31	27	20	21	PER	MGT	37	37	37	37	37	28	28	28	28	3	3	3	Torosaurus	MdrnDinosaurTorosaurus	1562	325	0.5	Y																			Balanced40	43	170	135	131	173	140	10	8	10
Spinosaurus	Balanced	45	1045	27	27	41	19	18	15	27	25	VIT	MGT	37	37	37	37	37	28	28	28	28	3	3	3	Spinosaurus	MdrnDinosaurSpinosaurus	1565	325	0.5	Y																			Balanced40	43	176	116	113	134	161	3	2	4
Allosaurus	Evasion	45	415	16	7	21	26	18	28	23	18	MGT	AGI	5	37	55	37	37	28	28	18	18	1	1	5	Allosaurus	MdrnDinosaurAllosaurus	1563	325	0.5	Y																			Evasion40	24	125	116	132	145	168	3	9	8
Tach	Balanced	46	652	28	28	29	17	34	26	20	22	MGT	AGI	38	38	38	38	38	28	28	28	28	3	3	3	Tach	SWLORTach	2590	246	1	Y																			Balanced40	43	157	142	130	171	142	11	7	3
Hssiss	Tank	46	840	13	13	24	32	26	33	21	14	VIT	MGT	5	5	28	56	56	38	38	38	38	3	1	2	Hssiss	SWLORHssiss	3789	916	1	Y																			Tank40	19	129	148	158	128	136	7	11	11
Frog	Damage	46	560	23	14	36	30	24	27	21	18	PER	AGI	56	56	28	19	28	38	38	5	5	2	1	5	Frog	FrogGiant1ProjectQNWNbabayaga	296	311	1	Y																			Damage40	43	177	108	121	194	136	6	8	10
